item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0136	N4	n4_vocab_core	136	光	ひかり	Ánh sáng	QUANG	太陽 の光がまぶしい。・強い光の電灯 。			ready
N4-VOCAB-0137	N4	n4_vocab_core	137	暑い	あつい	Nóng (khí hậu, thời tiết)	THỬ	今年の 夏 は 去年 より 暑いです。	Mùa hè năm nay nóng hơn năm ngoái.		ready
N4-VOCAB-0138	N4	n4_vocab_core	138	料理	りょうり	Món ăn; bữa ăn; sự nấu ăn	LIỆU LÝ	私の 趣味 は 料理を することです。	Sở thích của tôi là nấu ăn. はじめは日本料理が食べられませんでしたが、 今は何でも食べられるようになりました。 Lúc đầu tôi không ăn được đồ ăn Nhật nhưng bây giờ cái gì tôi cũng ăn được.		ready
N4-VOCAB-0139	N4	n4_vocab_core	139	薬	くすり	Thuốc	DƯỢC	かぜのとき、薬を 飲んだ方が いいです。	Khi bị ốm, nên uống thuốc. １日３回 薬を 飲むように してください。 Hãy uống thuốc này 3 lần trong một ngày!		ready
N4-VOCAB-0140	N4	n4_vocab_core	140	去年	きょねん	Năm ngoái	KHỨ NIÊN	去年の冬、彼と 結婚 しました。	Tôi đã kết hôn với anh ấy vào mùa đông năm ngoái. 去年、N1に 合格 ごうかく しました。 Tôi đã đỗ N1 vào năm ngoái.		ready
N4-VOCAB-0141	N4	n4_vocab_core	141	使う	つかう	Dùng, sử dụng	SỬ	先生、このパソコンは使えますか。	Thưa thầy, cái máy tính này có sử dụng được không ạ? ご飯 はん を食 た べながら電話を使う人がきらいです。 Tôi ghét người vừa ăn vừa dùng điện thoại.		ready
N4-VOCAB-0142	N4	n4_vocab_core	142	交通	こうつう	Giao thông	GIAO THÔNG	ベトナムの 交通について どう思いますか。	Bạn nghĩ như thế nào về giao thông Việt Nam? 交通事故 じこ で、怪我 けが をしてしまいました。 Do tai nạn giao thông nên tôi đã bị thương. 16		ready
N4-VOCAB-0143	N4	n4_vocab_core	143	明るい	あかるい	Tươi sáng, vui vẻ, sáng sủa	MINH	彼女 は いつも 明るいね。	Cô ấy lúc nào cũng vui vẻ nhỉ!		ready
N4-VOCAB-0144	N4	n4_vocab_core	144	紙	かみ	Giấy	CHỈ	机 の上 に 紙が たくさん あります。	Có rất nhiều giấy ở trên bàn. 線 せん のとおりに、紙を切ってください。 Hãy cắt giấy theo đường kẻ.		ready
N4-VOCAB-0145	N4	n4_vocab_core	145	新聞	しんぶん	Báo	TÂN VĂN	めがねをかけなければ、新聞を読めません。	Nếu không có kính, tôi sẽ không thể đọc báo được.		ready
N4-VOCAB-0146	N4	n4_vocab_core	146	洋服	ようふく	Âu phục	DƯƠNG PHỤC	洋服は 自分 で 買いに 行きます。	Tôi tự mình đi mua âu phục.		ready
N4-VOCAB-0147	N4	n4_vocab_core	147	友名	ゆうめい	Nổi tiếng	HỮU DANH	彼の 両親 は 有名な 音楽家 です。	Bố mẹ anh ấy là nhạc sĩ nổi tiếng. この 喫茶店 きっさてん は コーヒーが 有名です。 Tiệm nước giải khát này nổi tiếng với cà phê.		ready
N4-VOCAB-0148	N4	n4_vocab_core	148	経験	けいけん	Kinh nghiệm	KINH NGHIỆM	この仕事の 経験は どのくらい ありますか。	Bạn có bao nhiêu kinh nghiệm trong công việc này? 先生は面白 おもしろ いし、親切 しんせつ だし、それに経験もあります。 Thầy tôi vừa thân thiện, vừa thú vị lại còn có nhiều kinh nghiệm.		ready
N4-VOCAB-0149	N4	n4_vocab_core	149	趣味	しゅみ	Sở thích	THÚ VỊ	私の 趣味は 料理 を することです。	Sở thích của tôi là nấu ăn.		ready
N4-VOCAB-0150	N4	n4_vocab_core	150	きっと		Nhất định, chắc chắn		あなたならきっとできるはずだよ。	Nếu là bạn thì nhất định sẽ làm được. きっと今日中には返 かえ すよ。 Chắc chắn trong hôm nay sẽ trả lại.		ready
N4-VOCAB-0151	N4	n4_vocab_core	151	約束	やくそく	Lời hứa; cuộc hẹn	ƯỚC THÚC	彼女 と 映画 を 見に行く 約束をしています。	Tôi có hẹn đi xem phim với cô ấy.		ready
N4-VOCAB-0152	N4	n4_vocab_core	152	恥ずかしい	はずかしい	Ngượng, xấu hổ	SỈ	死 ぬほど恥ずかしい	Ngượng chết mất (đến mức muốn chết) 17		ready
N4-VOCAB-0153	N4	n4_vocab_core	153	混む	こむ	Đông đúc	HỖN	この道は毎朝混んでいます	Con đường này sáng nào cũng đông		ready
N4-VOCAB-0154	N4	n4_vocab_core	154	グラム		Gram		これを１００グラムでお願いします	Cho tôi 100gam cái này.		ready
N4-VOCAB-0155	N4	n4_vocab_core	155	具合	ぐあい	Tình trạng, tình hình, điều kiện, phương thức	CỤ HỢP	時計の具合が悪い。	Tình trạng cái đồng hồ không tốt.		ready
N4-VOCAB-0156	N4	n4_vocab_core	156	伝える	つたえる	Truyền đạt, truyền lại	TRUYỀN	若者 に日本 の歴史 を伝える。	Truyền đạt lại cho các bạn trẻ về lịch sử Nhật Bản. メールで要件 ようけん を伝える。 Dùng email để truyền đạt yêu cầu. メールで仕事の内容 ないよう を伝える。		ready
N4-VOCAB-0157	N4	n4_vocab_core	157	今度	こんど	Lần này; lần tới, sắp tới; lần sau	KIM ĐỘ	今度、おしゃれなカフェに連 れて行 ってね。	Lần tới dẫn tôi tới quán cafe nào sang chảnh nhé.		ready
N4-VOCAB-0158	N4	n4_vocab_core	158	競争	きょうそう	Cạnh tranh, thi đua	CẠNH TRANH	どちらが足 が速 いか、友達 と競争する。	Chạy đua với bạn để xem chân ai nhanh hơn. 飲食業界 いんしょくぎょうかい は競争がはげしい。 Ngành công nghiệp thực phẩm đồ uống cạnh tranh khốc liệt.		ready
N4-VOCAB-0159	N4	n4_vocab_core	159	計画	けいかく	Phương án, kế hoạch	KẾ HOẠCH	友だちと旅行 の計画を立 てる。	Lên kế hoạch đi du lịch với bạn. 冬休 ふゆやす みは、北海道 ほっかいどう でスキーをしようと計画している。 Tôi đang lên kế hoạch đi trượt tuyết ở Hokkaido vào kỳ nghỉ đông.		ready
N4-VOCAB-0160	N4	n4_vocab_core	160	消す	けす	Tẩy, xóa, tắt	TIÊU	暖 かくなってきたので、暖房 を消す。	Vì ấm lên rồi nên tắt lò sưởi đi.		ready
N4-VOCAB-0161	N4	n4_vocab_core	161	連絡	れんらく	Sự liên lạc	LIÊN LẠC	仕事 を休 むときは、必 ず連絡するようにしてください。	Lúc nghỉ việc, nhất định phải liên lạc đấy! 息子 むすこ から連絡がなくて、心配 しんぱい しました。 Không có liên lạc từ con trai, tôi đã rất lo lắng. 18 Những Chữ Hán, Từ vựng xuất hiện ＃2 番号 言葉 読み方 意味 例文		ready
N4-VOCAB-0162	N4	n4_vocab_core	162	触る	さわる	Sờ mó, chạm	XÚC	このドアは、手で軽 く触ると自動的 に開く。	Cái cửa này cứ chạm tay nhẹ sẽ tự động mở.		ready
N4-VOCAB-0163	N4	n4_vocab_core	163	途中	とちゅう	Giữa đường, đang trên đường	ĐỒ TRUNG	学校に行く途中で先生に会った。	Trên đường tới trường tôi đã gặp thầy giáo.		ready
N4-VOCAB-0164	N4	n4_vocab_core	164	急行	きゅうこう	Tốc hành	CẤP HÀNH	彼は東京行 きの急行に乗 っていった。	Anh ấy đi tàu tốc hành tới Tokyo.		ready
N4-VOCAB-0165	N4	n4_vocab_core	165	受付	うけつけ	Lễ tân	THU PHÓ	受付 でチケットを買ってください。	Vui lòng mua vé ở quầy tiếp tân.		ready
N4-VOCAB-0166	N4	n4_vocab_core	166	遠慮	えんりょ	Ngại ngần	VIỄN LỰ	遠慮せずに使ってください。	Đừng ngại ngần, hãy sử dụng đi. ここでの飲食はご遠慮ください。 Đừng ăn uống ở đây.		ready
N4-VOCAB-0167	N4	n4_vocab_core	167	行い	おこない	Tổ chức, tiến hành	HÀNH	昨日近くの公園 では小さなコンサートを 行いました。	Tối qua ở công viên gần đây đã tổ chức một buổi hòa nhạc nhỏ.		ready
N4-VOCAB-0168	N4	n4_vocab_core	168	折る	おる	Gấp lại; gập lại	CHIẾT	手紙 を二つに折って封筒 に入れました。	Gấp lá thư làm đôi và bỏ vào phong bì.		ready
N4-VOCAB-0169	N4	n4_vocab_core	169	連絡	れんらく	Liên lạc	LIÊN LẠC	連絡をくれない恋人 に対 し、不満 ふ ま ん を持 っている。	Tôi không hài lòng với việc người yêu không liên lạc với tôi. 来る時は前もって連絡をください。 Trước khi tới thì hãy liên lạc nhé. 19		ready
N4-VOCAB-0170	N4	n4_vocab_core	170	入学	にゅうがく	Nhập học	NHẬP HỌC	あの学校の制服 がかわいいので入学を決 めた。	Vì đồng phục của ngôi trường đó dễ thương nên tôi đã quyết định theo học. 大学の入学試験に失敗 しっぱい する。 Tôi đã thi trượt kỳ thi vào đại học.		ready
N4-VOCAB-0171	N4	n4_vocab_core	171	意見	いけん	Ý kiến	Ý KIẾN	意見がぶつかってけんかになった。	Do xung đột ý kiến nên đã xảy ra cãi vã. クラスのみんなはそれぞれ違 ちが う意見を言った。 Trong lớp mỗi người lại đưa ra ý kiến khác nhau.		ready
N4-VOCAB-0172	N4	n4_vocab_core	172	布	ぬの	Vải	BỐ	この靴 は皮 に見 えるが、実際 はぬのです。	Đôi giày này trông giống da nhưng thực tế lại là vải.		ready
N4-VOCAB-0173	N4	n4_vocab_core	173	止まる	とまる	Dừng, đỗ	CHỈ	警察 は私にとまるように指示 した。	Cảnh sát ra hiệu cho tôi dừng xe lại.		ready
N4-VOCAB-0174	N4	n4_vocab_core	174	作る	つくる	Chế tạo, làm	TÁC	どこへ行っても、彼は必 ず友達 をつくります。	Dù đi tới đâu anh ấy nhất định sẽ kết bạn.		ready
N4-VOCAB-0175	N4	n4_vocab_core	175	通り	とおり	Đi qua	THÔNG	救 急 車 が通ります。道をあけてください。	Xe cấp cứu đi qua. Hãy tránh đường.		ready
N4-VOCAB-0176	N4	n4_vocab_core	176	空いて	あいて	Bị thủng, trống, rảnh rỗi	KHÔNG	まだおなかが空いているのでもっと食べたい。 はありますか。	Vì vẫn đói nên tôi muốn ăn thêm. 土曜日の夜、空いていますか。 Tối thứ 7 có rảnh không? 空いている席 せき Còn chỗ trống không?		ready
N4-VOCAB-0177	N4	n4_vocab_core	177	故障	こしょう	Hỏng hóc; trục trặc; sự cố	CỐ CHƯỚNG	パソコンの故障で仕事に遅 れが出 た。	Công việc bị chậm lại do máy tính bị hỏng.		ready
N4-VOCAB-0178	N4	n4_vocab_core	178	とうとう		Sau cùng, cuối cùng, sau tất cả		お気に入りのコップがとうとう使えなくなった。	Chiếc cốc yêu thich của tôi cuối cùng cũng hỏng mất rồi １年かけてとうとう完成 かんせい した。 Mất 1 năm, cuối cùng thì cũng hoàn thành.		ready
N4-VOCAB-0179	N4	n4_vocab_core	179	考える	かんがえる	Suy nghĩ	KHẢO	頭の中で考えていたことを行動 に移 す。	Chuyển những ý nghĩ trong đầu thành hành động. 20		ready
N4-VOCAB-0180	N4	n4_vocab_core	180	翻訳	ほんやく	Biên dịch	PHIÊN DỊCH	ベトナム語の教科書 を、英語に翻訳 ください。	Hãy dịch sách giáo khoa tiếng Việt sang tiếng Anh.		ready
N4-VOCAB-0181	N4	n4_vocab_core	181	カーテン		Rèm		日が入らないようにカーテンを引く。	Kéo rèm để ánh nắng không chiếu vào.		ready
N4-VOCAB-0182	N4	n4_vocab_core	182	連れる	つれる	Dẫn đi	LIÊN	子供を連れて散歩 に行く。	Dẫn con đi dạo. 今度、おしゃれなカフェに連れて行ってね。 Lần tới dẫn tôi tới quán cafe nào sang chảnh nhé.		ready
N4-VOCAB-0183	N4	n4_vocab_core	183	最近	さいきん	Dạo này, gần đây	TỐI CẬN	最近目 が悪く、（文字に）顔を近づけないと 字 が読めない。	Dạo này mắt tôi kém, nếu không đưa lại gần mặt thì không thể đọc nổi chữ.		ready
N4-VOCAB-0184	N4	n4_vocab_core	184	ずっと		Suốt, nhiều		ずっと前から好きでした。	Tôi đã thích nó suốt từ trước rồi. 昨日はずっと勉強していた。 Tôi đã học suốt ngày hôm qua.		ready
N4-VOCAB-0185	N4	n4_vocab_core	185	見物	けんぶつ	Tham quan	KIẾN VẬT	今日は、街 を見物するつもりだ。	Tôi định hôm nay sẽ đi thăm quan thành phố.		ready
N4-VOCAB-0186	N4	n4_vocab_core	186	十分	じゅうぶん	Đủ	THẬP PHÂN	贅沢 をしなければ、今の収入 で十分に足 りる。	Nếu không tiêu xài hoang phí, thì với thu nhập hiện tại là quá đủ. 無駄遣 むだづか いをしなければ、今の収入で十分に足りる		ready
N4-VOCAB-0187	N4	n4_vocab_core	187	試合	しあい	Trận đấu	THÍ HỢP	試合の前半に、2点入 れることができた。	Nửa đầu của trận đấu đã giành được 2 điểm.		ready
N4-VOCAB-0188	N4	n4_vocab_core	188	適当	てきとう	Phù hợp, thích hợp	THÍCH ĐƯƠNG	日本についてしらべるのにてきとうな本は ありませんか。	Có quyển sách nào thích hợp cho việc tìm hiểu về Nhật Bản không?		ready
N4-VOCAB-0189	N4	n4_vocab_core	189	滑る	すべる	Trượt	HOẠT	冬 は、スキーを滑ることができるので好きだ。	Tôi thích mùa đông vì có thể trượt tuyết. 手が滑って、皿 さら を落 お として割 わ ってしまった。 Tôi lỡ trượt tay làm rơi và đánh vỡ cái đĩa. 21 Những Chữ Hán, Từ vựng xuất hiện ＃3 番号 言葉 読み方 意味 例文		ready
N4-VOCAB-0190	N4	n4_vocab_core	190	指	ゆび	Ngón tay	CHỈ	包丁 で指を怪我 した。	Ngón tay bị thương do dao. 指輪を買う。 Mua nhẫn		ready
N4-VOCAB-0191	N4	n4_vocab_core	191	決める	きめる	Quyết định	QUYẾT	友達 と会 う日時 を決める。	Quyết định ngày giờ gặp bạn bè. 産 う まれてくる赤 あか ちゃんの名前 なまえ を決める。 Quyết định đặt tên cho em bé vừa được sinh ra.		ready
N4-VOCAB-0192	N4	n4_vocab_core	192	再来週	さらいしゅう	Tuần sau nữa	TÁI LAI CHU	また再来週、会いましょうね。	Tuần sau nữa gặp lại nhau nhé.		ready
N4-VOCAB-0193	N4	n4_vocab_core	193	経営	けいえい	Kinh doanh, quản lý	KINH DOANH	その若者 が大きなデパートを経営している。	Người trẻ tuổi đó đang quản lý một trung tâm mua sắm lớn. 私の会社は日本のやり方で経営している。 Công ty tôi đang kinh doanh theo phương thức của Nhật.		ready
N4-VOCAB-0194	N4	n4_vocab_core	194	建物	たてもの	Tòa nhà	KIẾN VẬT	寒 いですから、建物の中で待っていてください。	Vì trời lạnh nên hãy chờ ở trong tòa nhà nhé.		ready
N4-VOCAB-0195	N4	n4_vocab_core	195	色	いろ	Màu sắc	SẮC	一番 好きな色は 何色 ですか。	Màu bạn thích nhất là màu gì?		ready
N4-VOCAB-0196	N4	n4_vocab_core	196	集合	しゅうごう	Tập hợp, tập trung	TẬP HỢP	12時に駅 の前 に集合してください。	Hãy tập trung trước ga lúc 12 giờ.		ready
N4-VOCAB-0197	N4	n4_vocab_core	197	地図	ちず	Bản đồ	ĐỊA ĐỒ	地図を見ながらしましょう。	Vừa nhìn bản đồ vừa giải thích.		ready
N4-VOCAB-0198	N4	n4_vocab_core	198	動く	うごく	Chuyển động, di chuyển	ĐỘNG	この車は動きません。	Cái ô tô này không chuyển động được. 22		ready
N4-VOCAB-0199	N4	n4_vocab_core	199	落ちる	おちる	Rơi, rụng, tuột xuống	LẠC	10人もの学生が試験 に落ちました。	Có những 10 học sinh bị trượt trong kì thi. スキャンダルで会社の評判 ひょうばん が落ちました。 Do scandal nên tiếng tăm của công ty bị giảm xuống. iPhoneが地面 じめん に落ちて壊 こわ れた。 Iphone rơi xuống mặt đất rồi bị hỏng.		ready
N4-VOCAB-0200	N4	n4_vocab_core	200	夏	なつ	Mùa hè	HẠ	今年の 夏は 去年より 暑 いです。	Mùa hè năm nay nóng hơn năm ngoái. 来年の夏、いっしょに 海へ 行きませんか。 Mùa hè tới chúng ta cùng đi biển nhé?		ready
N4-VOCAB-0201	N4	n4_vocab_core	201	仕事	しごと	Việc, công việc	SĨ SỰ	この仕事の 経験は どのくらい ありますか。 しかったです。	Bạn có bao nhiêu kinh nghiệm ở công việc này? 仕事 しごと は 忙 いそが Công việc bận rộn.		ready
N4-VOCAB-0202	N4	n4_vocab_core	202	待つ	まつ	Chờ đợi	ĐÃI	電車 を 待 つとき、本を 読みます。	Trong lúc chờ tàu, tôi đọc sách.		ready
N4-VOCAB-0203	N4	n4_vocab_core	203	家族	かぞく	Gia đình	GIA TỘC	家族から電話をもらって、安心 しました。	Nhận được điện thoại từ gia đình, tôi đã yên tâm. 彼は仕事より家族を大切 たいせつ にしています。 Với anh ấy gia đình quan trọng hơn công việc.		ready
N4-VOCAB-0204	N4	n4_vocab_core	204	ちゅうしょく	昼食	Bữa trưa	TRÚ THỰC	彼は 今昼食を とっている ところです。	Bây giờ anh ấy đang chuẩn bị ăn trưa.		ready
N4-VOCAB-0205	N4	n4_vocab_core	205	見える	みえる	Nhìn thấy	KIẾN	部屋 の窓 から山が見える。	Có thể nhìn thấy núi từ cửa sổ phòng ngủ. 船から 見える 景色 けしき は すばらしいです。 Phong cảnh nhìn thấy từ con thuyền thật tuyệt vời 飛行機 ひこうき から見える景色 けしき はすばらしいです。. Phong cảnh nhìn từ máy bay thật tuyệt vời.		ready
N4-VOCAB-0206	N4	n4_vocab_core	206	安全	あんぜん	An toàn	AN TOÀN	安全のために、シートベルトをします。	Để an toàn, hãy thắt dây an toàn lại! 23		ready
N4-VOCAB-0207	N4	n4_vocab_core	207	怖い	こわい	Sợ hãi	BỐ	顔は怖いが案外 やさしい人だった。	Anh ấy có gương mặt đáng sợ nhưng không ngờ lại là người tốt bụng.		ready
N4-VOCAB-0208	N4	n4_vocab_core	208	すっかり		Hoàn toàn, toàn bộ, tất cả		おなかがすいていたので、れいぞうこの中の 食べ物を すっかり 食べてしましました。	Vì đói nên tôi đã ăn toàn bộ đồ ăn trong tủ lạnh.		ready
N4-VOCAB-0209	N4	n4_vocab_core	209	けんか		Cãi cọ, tranh chấp		兄とは性格 が合わずよくけんかする。	Tôi và anh trai không hợp tính nên hay cãi nhau.		ready
N4-VOCAB-0210	N4	n4_vocab_core	210	調べる	しらべる	Điều tra, nghiên cứu, kiểm tra	ĐIỀU	インターネットで電話番号が調べられますか。	Tôi có thể tìm số điện thoại trên internet được không? 電子辞書 でんしじしょ は言葉 ことば を調べるのに役 やく に立 た ちます。 Kim từ điển giúp tra cứu từ vựng.		ready
N4-VOCAB-0211	N4	n4_vocab_core	211	売り場	うりば	Quầy bán hàng	MẠI TRÀNG	ワイン売 り場 は ２階 です。	Quầy bán rượu ở tầng 2.		ready
N4-VOCAB-0212	N4	n4_vocab_core	212	軒	けん	Đơn vị đếm số tòa nhà	HIÊN	うちのちかくに本屋 が 二けん あります。	Có hai cửa hàng sách ở gần nhà tôi.		ready
N4-VOCAB-0213	N4	n4_vocab_core	213	エレベーター		Thang máy		レストランは５かいにあります。 エレベーターで行ったほうがいいですよ。	Nhà hàng ở tầng 5. Chúng ta nên đi thang máy!		ready
N4-VOCAB-0214	N4	n4_vocab_core	214	すばらしい		Tuyệt vời		すばらしいアイディアを思いついた。	Nghĩ ra một ý tưởng tuyệt vời.		ready
N4-VOCAB-0215	N4	n4_vocab_core	215	紹介	しょうかい	Giới thiệu	THIỆU GIỚI	いい先生を紹介していただけませんか。	Bạn có thể giới thiệu cho tôi một thầy giáo tốt được không?		ready
N4-VOCAB-0216	N4	n4_vocab_core	216	先に	さきに	Trước, phía trước	TIÊN	悲 しみの先にはきっと喜 びがある。	Phía trước của nỗi buồn nhất định sẽ có niềm vui. この苦労の先に良い未来 みらい がある。 Phía trước sự cam khổ này là 1 tương lai tương sáng. 友達をおいてどんどん先に行く。 Bỏ bạn bè lại rồi tiếp tục tiến lên phía trước. 24		ready
N4-VOCAB-0217	N4	n4_vocab_core	217	沸かす	わかす	Đun sôi; làm sôi lên	PHÍ	おゆを沸かしてコーヒーをのみましょう。	Đun nước nóng để pha cà phê nhé!		ready
N4-VOCAB-0218	N4	n4_vocab_core	218	支度	したく	Chuẩn bị, sửa soạn	CHI ĐỘ	しょくじの支度ができました。	Tôi đã chuẩn bị xong bữa ăn.		ready
N4-VOCAB-0219	N4	n4_vocab_core	219	うまい		Khéo léo, giỏi		友達はダンスがうまい。	Bạn tôi nhảy đẹp. 25 Những Chữ Hán, Từ vựng xuất hiện ＃4 番号 言葉 読み方 意味 例文		ready
N4-VOCAB-0220	N4	n4_vocab_core	220	夕飯	ゆうはん	Bữa tối	TỊCH PHẠN	今日の夕飯は魚 を使 った料理 にします。	Bữa tối nay sẽ dùng cá để nấu.		ready
N4-VOCAB-0221	N4	n4_vocab_core	221	教室	きょうしつ	Phòng học	GIÁO THẤT	となりの教室から歌 が聞 こえる.	Nghe thấy bài hát từ phòng học bên cạnh.		ready
N4-VOCAB-0222	N4	n4_vocab_core	222	閉める	しめる	Đóng	BẾ	まどを閉めてください。	Hãy đóng cửa sổ lại!		ready
N4-VOCAB-0223	N4	n4_vocab_core	223	電話代	でんわだい	Phí điện thoại	ĐIỆN THOẠI ĐẠI	電話代は夜 の間 と日曜日が安いです。	Phí điện thoại vào buổi tối vào chủ nhật rẻ.		ready
N4-VOCAB-0224	N4	n4_vocab_core	224	通う	かよう	Đi học, đi làm	THÔNG	学生は毎日地下鉄 で大学に通っています。	Sinh viên mỗi ngày đều đi học bằng tàu điện ngầm.		ready
N4-VOCAB-0225	N4	n4_vocab_core	225	優しい	やさしい	Hiền lành, hòa nhã, tốt bụng	ƯU	先生の奥 さんはとても優しいです。	Vợ của thầy tôi rất hiền lành, tốt bụng.		ready
N4-VOCAB-0226	N4	n4_vocab_core	226	都	みやこ	Thủ đô	ĐÔ	奈良 と京都 は日本の古い都です。	Nara và Kyoto là thủ đô cổ của Nhật Bản.		ready
N4-VOCAB-0227	N4	n4_vocab_core	227	動く	うごく	Di chuyển, hoạt động (máy móc)	ĐỘNG	彼女 は硬直 したようにうごかない。	Cô ấy không nhúc nhích như là đã bị đông cứng lại vậy.		ready
N4-VOCAB-0228	N4	n4_vocab_core	228	急に	きゅうに	Đột nhiên, bất chợt	CẤP	きゅうに空 が暗 くなりました。	Đột nhiên bầu trời trở nên tối sầm lại.		ready
N4-VOCAB-0229	N4	n4_vocab_core	229	渇く	かわく	Khô, khát (nước)	KHÁT	のどがかわいています。水が飲みたいです。	Tôi khát. Tôi muốn uống nước!		ready
N4-VOCAB-0230	N4	n4_vocab_core	230	寂しい	さびしい	Buồn bã, cô đơn	TỊCH	友達がいなくて、さびしいです。	Không có bạn bè, tôi cảm thấy cô đơn. 26		ready
N4-VOCAB-0231	N4	n4_vocab_core	231	小説	しょうせつ	Tiểu thuyết	TIỂU THUYẾT	Q: どんな本を 読みますか。	Bạn đọc sách gì vậy? A: 小説を 読みます。 Tớ đọc tiểu thuyết.		ready
N4-VOCAB-0232	N4	n4_vocab_core	232	植える	うえる	Trồng (cây); gieo (hạt)	THỰC	にわにきれいな花をうえましょう。	Hãy trồng những bông hoa xinh đẹp trong vườn nhé!		ready
N4-VOCAB-0233	N4	n4_vocab_core	233	見つかる	みつかる	Được tim thấy	KIẾN	ここに置いたはずなのですが、かぎが みつかりません。	Chìa khóa chắc chắn để chỗ này mà lại không tìm thấy.		ready
N4-VOCAB-0234	N4	n4_vocab_core	234	招待	しょうたい	Mời, chiêu đãi	CHIÊU ĐÃI	結婚式 に だれを招待しましょうか。	Bạn mời ai tới lễ cưới?		ready
N4-VOCAB-0235	N4	n4_vocab_core	235	珍しい	めずらしい	Hiếm	TRÂN	動物園 では、めずらしい動物 できます。	Có thể nhìn thấy những động vật quý hiếm ở sở thú.		ready
N4-VOCAB-0236	N4	n4_vocab_core	236	人間	にんげん	Con người	NHÂN GIAN	きみの心 を動 かすようなにんげん はいつ 現れるのかね。	Đến khi nào mới xuất hiện người làm tim em rung động nhỉ?		ready
N4-VOCAB-0237	N4	n4_vocab_core	237	変える	かえる	Thay đổi	BIẾN	彼 は顔色 をかえた。	Anh ấy đã thay đổi sắc mặt		ready
N4-VOCAB-0238	N4	n4_vocab_core	238	足す	たす	Thêm vào, cộng	TÚC	２に３をたすと５になる。	2 Cộng 3 bằng 5.		ready
N4-VOCAB-0239	N4	n4_vocab_core	239	安全	あんぜん	An toàn	AN TOÀN	このへんは あんぜんで住みやすいですよ。	Nơi này an toàn nên dễ sống.		ready
N4-VOCAB-0240	N4	n4_vocab_core	240	パートタイム		Việc làm thêm, bán thời gian		私は パートタイム で一日3時間働いています。	Tôi làm việc bán thời gian 3 tiếng 1 ngày. 27		ready
N4-VOCAB-0241	N4	n4_vocab_core	241	引き出し	ひきだし	Ngăn kéo	DẪN XUẤT	さいふはつくえの ひきだし の中にあります。	Cái ví ở trong ngăn kéo bàn.		ready
N4-VOCAB-0242	N4	n4_vocab_core	242	真面目	まじめ	Nghiêm túc, chăm chú	CHÂN DIỆN MỤC	子どもたちは先生の話をまじめに聞いています。	Bọn trẻ chăm chú nghe câu chuyện của thầy giáo.		ready
N4-VOCAB-0243	N4	n4_vocab_core	243	おかげさまで		Nhờ trời; ơn trời; may quá		Ａ「おげんきですか。」	Bạn có khỏe không? Ｂ「ええ、おかげさまで。」 Vâng, tôi khỏe.		ready
N4-VOCAB-0244	N4	n4_vocab_core	244	叱る	しかる	La, mắng	SẤT	「もっと真面目 にやりなさい。」 と叱られました。	Tôi đã bị mắng là Hãy làm cẩn thận hơn đi!		ready
N4-VOCAB-0245	N4	n4_vocab_core	245	準備	じゅんび	Chuẩn bị, sắp xếp	CHUẨN BỊ	パーティーの準備ができました。	Bữa tiệc đã chuẩn bị xong.		ready
N4-VOCAB-0246	N4	n4_vocab_core	246	うまい	うまい	Giỏi, khéo léo		私はピアノがうまくありません。	Tôi không giỏi chơi piano. 28 Những Chữ Hán, Từ vựng xuất hiện ＃5 番号 言葉 読み方 意味 例文		ready
N4-VOCAB-0247	N4	n4_vocab_core	247	泥	どろ	Bùn đất	NÊ	ズボンに泥が付 いている。	Tôi bị dính bùn lên quần.		ready
N4-VOCAB-0248	N4	n4_vocab_core	248	踊る	おどる	Nhảy múa	DŨNG	みんな歌 いながら踊っている。	Mọi người vừa hát vừa nhảy.		ready
N4-VOCAB-0249	N4	n4_vocab_core	249	簡単	かんたん	Đơn giản	GIẢN ĐƠN	外国人 にとって、漢字 はあまり簡単では ありません。	Đối với người nước ngoài, kanji không đơn giản chút nào.		ready
N4-VOCAB-0250	N4	n4_vocab_core	250	住む	すむ	Sống	TRÚ	わたしの住んでいる町 は、海 に近 いです。	Thành phố tôi đang sống gần biển.		ready
N4-VOCAB-0251	N4	n4_vocab_core	251	重要	じゅうよう	Quan trọng	TRỌNG YẾU	とても重要な書類 をなくしてしまった。	Tôi đã làm mất tài liệu rất quan trọng.		ready
N4-VOCAB-0252	N4	n4_vocab_core	252	断る	ことわる	Từ chối	ĐOẠN	忙 しかったので、友達 の誘 いを断った。	Do bận nên tôi đã từ chối lời mời của bạn.		ready
N4-VOCAB-0253	N4	n4_vocab_core	253	普段	ふだん	Thông thường	PHỔ ĐOẠN	これは普段あまり使 わない言葉 です。	Đây là từ tôi không sử dụng thường xuyên.		ready
N4-VOCAB-0254	N4	n4_vocab_core	254	暇	ひま	Rảnh rỗi	HẠ	きのう暇があって、家族 といっしょに花見 いきました。	Hôm qua rảnh, tôi đã cùng gia đình đi ngắm hoa.		ready
N4-VOCAB-0255	N4	n4_vocab_core	255	珍しい	めずらしい	Hiếm	TRÂN	とても珍しい植物 を集 めている。	Tôi đang sưu tập những thực vật quý hiếm.		ready
